"parid"	"scheduleID"	"react1"	"react2"	"accuracy"	"note"	"number"	"correctans"	"audio"	"video"	"context"	"group"	"type"	"beep_response"	"length1"	"length2"	"SUBJECT"	"ITEM"	"RT"	"GROUP"	"AUDIO"	"VISUAL"	"PREDICT"	"ACC"	"CONDITION"	"LogRT"
"210725_c94"	14889970	2005.119446	1909.92244	1	""	"50H"	"flame"	"aM"	"vM"	"H"	"c"	"aMvM"	4.075308338	2.070188892	2.165385898	"210725_c94"	"50H"	1909.92244	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	7.55481791288633
"210725_c94"	14889970	2357.25727	2105.757958	1	""	"51L"	"flock"	"aM"	"vNM"	"L"	"c"	"aMvNM"	4.582235662	2.224978393	2.476477704	"210725_c94"	"51L"	2105.757958	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	7.6524307563644
"210725_c94"	14889970	2389.914084	2096.554536	1	""	"53H"	"frogs"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	4.087985533	1.698071448	1.991430997	"210725_c94"	"53H"	2096.554536	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	7.6480505791511
"210725_c94"	14889970	1920.064242	1626.060106	1	""	"54L"	"fudge"	"aNM"	"vM"	"L"	"c"	"aNMvM"	4.450744144	2.530679902	2.824684038	"210725_c94"	"54L"	1626.060106	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	7.3939152549842
"210725_c94"	14889970	2182.61945	2145.228603	1	""	"57H"	"glue"	"aNM"	"vM"	"H"	"c"	"aNMvM"	4.423899302	2.241279851	2.278670699	"210725_c94"	"57H"	2145.228603	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	7.6710014005086
"210725_c94"	14889970	1987.534129	1832.780776	1	""	"58H"	"goal"	"aM"	"vM"	"H"	"c"	"aMvM"	4.09103375	2.103499621	2.258252974	"210725_c94"	"58H"	1832.780776	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	7.51358964221479
"210725_c94"	14889970	2003.804706	1920.990321	1	""	"59L"	"gown"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	4.309349257	2.305544551	2.388358936	"210725_c94"	"59L"	1920.990321	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	7.56059612423426
"210725_c94"	14889970	1998.472145	1890.392506	1	""	"61L"	"growl"	"aM"	"vM"	"L"	"c"	"aMvM"	3.893171212	1.894699067	2.002778706	"210725_c94"	"61L"	1890.392506	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	7.54453976162447
"210725_c94"	14889970	1864.556302	1798.978451	1	""	"62L"	"hay"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.552391799	1.687835497	1.753413348	"210725_c94"	"62L"	1798.978451	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	7.4949742555575
"210725_c94"	14889970	1966.666763	1646.884071	1	""	"63L"	"hedge"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	4.146595164	2.1799284	2.499711093	"210725_c94"	"63L"	1646.884071	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	7.40664033972215
"210725_c94"	14889970	1909.165402	1775.631895	1	""	"64H"	"hen"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.965766458	2.056601055	2.190134562	"210725_c94"	"64H"	1775.631895	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	7.48191163574065
"210725_c94"	14889970	1709.331434	1571.441305	1	""	"65L"	"herd"	"aM"	"vM"	"L"	"c"	"aMvM"	3.676591308	1.967259874	2.105150003	"210725_c94"	"65L"	1571.441305	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	7.35974850587418
"210725_c94"	14889970	2316.17563	1979.452018	1	""	"66L"	"hint"	"aNM"	"vM"	"L"	"c"	"aNMvM"	4.245646391	1.929470762	2.266194373	"210725_c94"	"66L"	1979.452018	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	7.590575326798
"210725_c94"	14889970	2240.340756	1927.195248	1	""	"67L"	"hips"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	4.45104169	2.210700934	2.523846441	"210725_c94"	"67L"	1927.195248	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	7.5638209855442
"210725_c94"	14889970	1611.134954	1410.175794	1	""	"68H"	"hive"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.845302536	2.234167582	2.435126742	"210725_c94"	"68H"	1410.175794	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	7.25146965219648
"210725_c94"	14889970	2012.961339	1725.018473	1	""	"69L"	"host"	"aM"	"vM"	"L"	"c"	"aMvM"	4.458062821	2.445101482	2.733044348	"210725_c94"	"69L"	1725.018473	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	7.45299303839363
"210725_c94"	14889970	1861.450136	1626.201482	1	""	"70L"	"hug"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.897055976	2.03560584	2.270854494	"210725_c94"	"70L"	1626.201482	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	7.39400219510034
"210725_c94"	14889970	1718.206907	1647.604251	1	""	"71L"	"jar"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.98602437	2.267817462	2.338420119	"210725_c94"	"71L"	1647.604251	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	7.40707754267513
"210725_c94"	14889970	1824.862594	1586.365435	1	""	"72H"	"juice"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.826839005	2.001976411	2.24047357	"210725_c94"	"72H"	1586.365435	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	7.36920078864245
"210725_c94"	14889970	1790.352029	1573.308577	1	""	"74L"	"kick"	"aNM"	"vM"	"L"	"c"	"aNMvM"	4.24183423	2.451482201	2.668525653	"210725_c94"	"74L"	1573.308577	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	7.36093605483007
"210725_c94"	14889970	1621.113689	1356.332439	1	""	"75L"	"knife"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.933964232	2.312850542	2.577631792	"210725_c94"	"75L"	1356.332439	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	7.2125395999576
"210725_c94"	14889970	2472.057636	2309.619879	1	""	"76H"	"knob"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	4.42483269	1.952775055	2.115212811	"210725_c94"	"76H"	2309.619879	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	7.7448382354298
"210725_c94"	14889970	1701.751101	1477.645112	1	""	"78H"	"lap"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.987758696	2.286007594	2.510113584	"210725_c94"	"78H"	1477.645112	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	7.29820495900913
"210725_c94"	14889970	2430.868682	2287.212688	1	""	"79H"	"lid"	"aM"	"vM"	"H"	"c"	"aMvM"	4.456771111	2.025902429	2.169558423	"210725_c94"	"79H"	2287.212688	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	7.73508918838691
"210725_c94"	14889970	2211.660504	1923.534683	1	""	"7L"	"bend"	"aM"	"vNM"	"L"	"c"	"aMvNM"	4.36647968	2.154819176	2.442944997	"210725_c94"	"7L"	1923.534683	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	7.56191975322293
"210725_c94"	14889970	2059.834978	1794.966575	1	""	"80L"	"lock"	"aM"	"vNM"	"L"	"c"	"aMvNM"	4.231061216	2.171226238	2.436094641	"210725_c94"	"80L"	1794.966575	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	7.49274167957909
"210725_c94"	14889970	2023.274425	1757.040584	1	""	"81H"	"logs"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	4.231819695	2.20854527	2.474779111	"210725_c94"	"81H"	1757.040584	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	7.47138618638362
"210725_c94"	14889970	1939.998232	1601.431525	1	""	"82H"	"lungs"	"aNM"	"vM"	"H"	"c"	"aNMvM"	4.568165723	2.628167492	2.966734198	"210725_c94"	"82H"	1601.431525	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	7.37865321134461
"210725_c94"	14889970	2535.274867	2325.673468	1	""	"83H"	"map"	"aM"	"vM"	"H"	"c"	"aMvM"	4.933191989	2.397917122	2.60751852	"210725_c94"	"83H"	2325.673468	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	7.75176493973295
"210725_c94"	14889970	2211.100576	1933.009207	1	""	"85L"	"mat"	"aM"	"vNM"	"L"	"c"	"aMvNM"	4.190263702	1.979163127	2.257254496	"210725_c94"	"85L"	1933.009207	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	7.56683324225958
"210725_c94"	14889970	1671.787046	1506.549045	1	""	"86H"	"meal"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.537254161	1.865467115	2.030705116	"210725_c94"	"86H"	1506.549045	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	7.31757691363287
"210725_c94"	14889970	1926.340338	1678.048274	1	""	"87H"	"mop"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.773476729	1.847136391	2.095428454	"210725_c94"	"87H"	1678.048274	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	7.42538665538569
"210725_c94"	14889970	2097.442776	1833.975671	1	""	"88H"	"mouse"	"aM"	"vM"	"H"	"c"	"aMvM"	4.134223339	2.036780562	2.300247667	"210725_c94"	"88H"	1833.975671	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	7.51424138718862
"210725_c94"	14889970	1747.765723	1586.859757	1	""	"89L"	"mug"	"aM"	"vNM"	"L"	"c"	"aMvNM"	4.328045967	2.580280244	2.74118621	"210725_c94"	"89L"	1586.859757	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	7.36951234674128
"210725_c94"	14889970	2414.699031	2298.539504	1	""	"8H"	"blame"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	4.674469895	2.259770864	2.375930391	"210725_c94"	"8H"	2298.539504	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	7.74002920195959
"210725_c94"	14889970	2018.117864	1726.081753	1	""	"90H"	"net"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	4.355702522	2.337584658	2.629620769	"210725_c94"	"90H"	1726.081753	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	7.45360923610683
"210725_c94"	14889970	1622.891296	1276.340051	1	""	"91H"	"notch"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.375131934	1.752240638	2.098791883	"210725_c94"	"91H"	1276.340051	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	7.15175192604945
"210725_c94"	14889970	2073.99524	1911.013759	1	""	"93H"	"pad"	"aM"	"vM"	"H"	"c"	"aMvM"	4.544738334	2.470743094	2.633724575	"210725_c94"	"93H"	1911.013759	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	7.5553891441097
"210725_c94"	14889970	2012.631774	1780.07722	1	""	"94L"	"pet"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	4.313796089	2.301164315	2.53371887	"210725_c94"	"94L"	1780.07722	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	7.48441202436763
"210725_c94"	14889970	2164.530279	2080.654076	1	""	"95H"	"pie"	"aM"	"vNM"	"H"	"c"	"aMvNM"	4.572931922	2.408401643	2.492277846	"210725_c94"	"95H"	2080.654076	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	7.64043758287869
"210725_c94"	14889970	2577.190881	2445.557353	1	""	"98L"	"pine"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	4.467382771	1.89019189	2.021825418	"210725_c94"	"98L"	2445.557353	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	7.80202833216812
"210725_c94"	14889970	2306.724929	2025.309776	1	""	"99H"	"plot"	"aM"	"vNM"	"H"	"c"	"aMvNM"	4.290253009	1.98352808	2.264943232	"210725_c94"	"99H"	2025.309776	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	7.6134779436435
"210725_c94"	14889970	2421.585313	2139.694549	1	""	"9H"	"blast"	"aNM"	"vM"	"H"	"c"	"aNMvM"	4.656064818	2.234479506	2.516370269	"210725_c94"	"9H"	2139.694549	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	7.66841836371627
"210823_c177"	15326180	1230.287607	1068.940445	1	""	"100L"	"pole"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	2.811413493	1.581125886	1.742473049	"210823_c177"	"100L"	1068.940445	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.97442319852832
"210823_c177"	15326180	1085.038749	794.4267991	1	""	"103H"	"raft"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.960646914	2.875608165	3.166220115	"210823_c177"	"103H"	794.4267991	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	6.67762084718209
"210823_c177"	15326180	1052.584132	724.4364778	1	""	"104H"	"rent"	"aM"	"vM"	"H"	"c"	"aMvM"	3.270932756	2.218348624	2.546496278	"210823_c177"	"104H"	724.4364778	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	6.58539408062217
"210823_c177"	15326180	1179.074664	1044.971968	1	""	"105L"	"rim"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.637706706	2.458632042	2.592734738	"210823_c177"	"105L"	1044.971968	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.95174533915873
"210823_c177"	15326180	1068.331607	850.820727	1	""	"107H"	"rope"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.061947954	1.993616348	2.211127227	"210823_c177"	"107H"	850.820727	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.74620144480649
"210823_c177"	15326180	969.5898531	923.2220261	1	""	"108H"	"row"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.470157603	2.50056775	2.546935577	"210823_c177"	"108H"	923.2220261	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	6.82786975389644
"210823_c177"	15326180	962.7248591	721.0370979	1	""	"109H"	"sand"	"aM"	"vM"	"H"	"c"	"aMvM"	2.899660706	1.936935847	2.178623609	"210823_c177"	"109H"	721.0370979	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	6.58069058935933
"210823_c177"	15326180	1038.05314	865.3822943	1	""	"10L"	"bowl"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.32594907	2.28789593	2.460566775	"210823_c177"	"10L"	865.3822943	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	6.76317136802521
"210823_c177"	15326180	868.7700309	706.3279013	1	""	"110L"	"scab"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	2.894424945	2.025654914	2.188097044	"210823_c177"	"110L"	706.3279013	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.56007957910342
"210823_c177"	15326180	989.0554574	729.3664693	1	""	"111H"	"seeds"	"aM"	"vNM"	"H"	"c"	"aMvNM"	2.920587852	1.931532394	2.191221382	"210823_c177"	"111H"	729.3664693	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.59217630706839
"210823_c177"	15326180	1111.646309	933.0932783	1	""	"112L"	"shed"	"aM"	"vM"	"L"	"c"	"aMvM"	3.246382977	2.134736668	2.313289699	"210823_c177"	"112L"	933.0932783	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	6.8385051725917
"210823_c177"	15326180	1277.791925	1076.466948	1	""	"113L"	"sheep"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.088012567	1.810220641	2.011545619	"210823_c177"	"113L"	1076.466948	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	6.98143961312823
"210823_c177"	15326180	1154.071704	845.0429603	1	""	"114H"	"silk"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	2.973508194	1.81943649	2.128465234	"210823_c177"	"114H"	845.0429603	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	6.73938746665655
"210823_c177"	15326180	1255.31868	1062.259652	1	""	"115L"	"skirt"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.338682927	2.083364247	2.276423275	"210823_c177"	"115L"	1062.259652	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	6.9681536653269
"210823_c177"	15326180	859.5142418	600.3665267	1	""	"116L"	"sleeves"	"aM"	"vM"	"L"	"c"	"aMvM"	3.143819024	2.284304782	2.543452497	"210823_c177"	"116L"	600.3665267	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	6.39754034653957
"210823_c177"	15326180	955.2525038	651.2763133	1	""	"117L"	"slice"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.199604173	2.244351669	2.548327859	"210823_c177"	"117L"	651.2763133	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	6.47893399655077
"210823_c177"	15326180	808.8022053	661.719864	1	""	"118H"	"sling"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	2.9609524	2.152150194	2.299232536	"210823_c177"	"118H"	661.719864	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	6.4948423002138
"210823_c177"	15326180	1316.939053	1060.027427	1	""	"119L"	"splash"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.424254837	2.107315783	2.36422741	"210823_c177"	"119L"	1060.027427	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	6.96605006129967
"210823_c177"	15326180	987.2523385	590.4120607	1	""	"120L"	"sponge"	"aM"	"vM"	"L"	"c"	"aMvM"	2.925666962	1.938414624	2.335254902	"210823_c177"	"120L"	590.4120607	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	6.38082070109252
"210823_c177"	15326180	981.9567891	786.2907796	1	""	"121L"	"spool"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.112895314	2.130938525	2.326604535	"210823_c177"	"121L"	786.2907796	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	6.6673266726156
"210823_c177"	15326180	1313.447133	1148.792205	1	""	"122H"	"spoon"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.314564288	2.001117155	2.165772082	"210823_c177"	"122H"	1148.792205	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	7.04646641292971
"210823_c177"	15326180	883.3950893	688.5166171	1	""	"123L"	"sport"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.107181513	2.223786424	2.418664896	"210823_c177"	"123L"	688.5166171	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	6.53453945309896
"210823_c177"	15326180	785.7111459	719.1302747	1	""	"124L"	"spray"	"aM"	"vM"	"L"	"c"	"aMvM"	3.129905804	2.344194658	2.410775529	"210823_c177"	"124L"	719.1302747	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	6.5780425300427
"210823_c177"	15326180	1373.676207	1214.089402	1	""	"126L"	"strap"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.536805692	2.163129485	2.322716291	"210823_c177"	"126L"	1214.089402	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	7.10174961141209
"210823_c177"	15326180	1466.328926	1103.34837	1	""	"127H"	"swamps"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.468323324	2.001994398	2.364974953	"210823_c177"	"127H"	1103.34837	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	7.00610480800892
"210823_c177"	15326180	995.3548486	872.4856953	1	""	"128L"	"swan"	"aNM"	"vM"	"L"	"c"	"aNMvM"	2.863862373	1.868507525	1.991376678	"210823_c177"	"128L"	872.4856953	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	6.77134625887055
"210823_c177"	15326180	1279.774148	1177.852088	1	""	"129H"	"tea"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.413908251	2.134134103	2.236056163	"210823_c177"	"129H"	1177.852088	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	7.07144779435853
"210823_c177"	15326180	970.1283973	805.6223586	1	""	"12L"	"bread"	"aM"	"vM"	"L"	"c"	"aMvM"	2.922072104	1.951943707	2.116449745	"210823_c177"	"12L"	805.6223586	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	6.69161509499141
"210823_c177"	15326180	1022.330257	654.9859534	1	""	"130H"	"tent"	"aM"	"vM"	"H"	"c"	"aMvM"	2.780600482	1.758270224	2.125614528	"210823_c177"	"130H"	654.9859534	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	6.48461379021446
"210823_c177"	15326180	1236.910233	1002.700521	1	""	"131L"	"thief"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.480299715	2.243389482	2.477599194	"210823_c177"	"131L"	1002.700521	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.91045216012683
"210823_c177"	15326180	940.341463	619.2039296	1	""	"132H"	"thorns"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.249066939	2.308725477	2.62986301	"210823_c177"	"132H"	619.2039296	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.42843466850861
"210823_c177"	15326180	926.9198745	722.4490412	1	""	"133H"	"throat"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.039603439	2.112683565	2.317154398	"210823_c177"	"133H"	722.4490412	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	6.58264688628807
"210823_c177"	15326180	1261.200819	1135.009029	1	""	"134H"	"tin"	"aM"	"vM"	"H"	"c"	"aMvM"	3.2483237	1.987122881	2.113314671	"210823_c177"	"134H"	1135.009029	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	7.03439588494994
"210823_c177"	15326180	912.263963	787.431317	1	""	"136L"	"trail"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	2.774159812	1.861895849	1.986728495	"210823_c177"	"136L"	787.431317	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.66877615038827
"210823_c177"	15326180	1127.03099	906.7935322	1	""	"137H"	"trap"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.150168176	2.023137186	2.243374644	"210823_c177"	"137H"	906.7935322	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.8099147860539
"210823_c177"	15326180	1203.24061	963.3450546	1	""	"138H"	"truck"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.964584476	2.761343865	3.001239421	"210823_c177"	"138H"	963.3450546	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	6.87041165976919
"210823_c177"	15326180	1227.803816	1040.245483	1	""	"139H"	"tub"	"aM"	"vM"	"H"	"c"	"aMvM"	3.319247902	2.091444086	2.279002419	"210823_c177"	"139H"	1040.245483	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	6.9472120056282
"210823_c177"	15326180	1215.17652	1091.480211	1	"Not very sure about the onset time. There was a russling sound of metals before."	"140L"	"van"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.809470331	2.59429381	2.71799012	"210823_c177"	"140L"	1091.480211	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.99529004572945
"210823_c177"	15326180	1025.046805	712.0583194	1	""	"141H"	"wax"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.360161966	2.335115161	2.648103647	"210823_c177"	"141H"	712.0583194	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.56815981732726
"210823_c177"	15326180	1102.658335	1022.413295	1	"Pre-nasaling"	"14L"	"broom"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.649332	2.546673665	2.626918705	"210823_c177"	"14L"	1022.413295	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	6.92992108725547
"210823_c177"	15326180	1304.829943	1096.914867	1	""	"15H"	"bruise"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.537719205	2.232889262	2.440804338	"210823_c177"	"15H"	1096.914867	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	7.00025685197664
"210823_c177"	15326180	1704.90511	1462.546411	1	""	"16L"	"cake"	"aNM"	"vM"	"L"	"c"	"aNMvM"	4.137629887	2.432724777	2.675083476	"210823_c177"	"16L"	1462.546411	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	7.28793431261959
"210823_c177"	15326180	1054.439736	851.2047263	1	""	"17H"	"calf"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.590395015	2.535955278	2.739190288	"210823_c177"	"17H"	851.2047263	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	6.74665267108606
"210823_c177"	15326180	1097.896734	875.2851272	1	""	"19H"	"chat"	"aM"	"vM"	"H"	"c"	"aMvM"	3.149026353	2.051129619	2.273741226	"210823_c177"	"19H"	875.2851272	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	6.77454969293403
"210823_c177"	15326180	1333.322298	943.7457627	1	""	"20L"	"chunks"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.654766203	2.321443905	2.71102044	"210823_c177"	"20L"	943.7457627	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.84985681069885
"210823_c177"	15326180	981.5465166	762.5780003	1	""	"22H"	"cliff"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.171209556	2.189663039	2.408631556	"210823_c177"	"22H"	762.5780003	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	6.63670479872515
"210823_c177"	15326180	1404.218862	1151.666281	1	""	"23H"	"clock"	"aM"	"vM"	"H"	"c"	"aMvM"	3.193378504	1.789159642	2.041712224	"210823_c177"	"23H"	1151.666281	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	7.04896511265661
"210823_c177"	15326180	837.2272829	782.3087565	1	""	"24L"	"clue"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.072065499	2.234838216	2.289756743	"210823_c177"	"24L"	782.3087565	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.66224949190463
"210823_c177"	15326180	1250.320701	962.0005252	1	""	"25H"	"coach"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.352443659	2.102122958	2.390443134	"210823_c177"	"25H"	962.0005252	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.8690149966115
"210823_c177"	15326180	1448.611022	1173.677063	1	""	"26H"	"coast"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.012853506	1.564242484	1.839176443	"210823_c177"	"26H"	1173.677063	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	7.0678968884426
"210823_c177"	15326180	1383.301351	1240.141271	1	""	"27H"	"coin"	"aM"	"vM"	"H"	"c"	"aMvM"	3.777397165	2.394095814	2.537255893	"210823_c177"	"27H"	1240.141271	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	7.12298058033556
"210823_c177"	15326180	1229.647608	880.3951574	1	""	"28L"	"cops"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.608008038	2.37836043	2.727612881	"210823_c177"	"28L"	880.3951574	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.78037084918284
"210823_c177"	15326180	1007.428083	734.3672293	1	""	"29H"	"crash"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.146602461	2.139174378	2.412235232	"210823_c177"	"29H"	734.3672293	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.59900921589782
"210823_c177"	15326180	928.9461064	845.0474322	1	""	"30H"	"crew"	"aNM"	"vM"	"H"	"c"	"aNMvM"	2.99580258	2.066856473	2.150755148	"210823_c177"	"30H"	845.0474322	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	6.73939275856285
