"parid"	"scheduleID"	"react1"	"react2"	"accuracy"	"note"	"number"	"correctans"	"audio"	"video"	"context"	"group"	"type"	"beep_response"	"length1"	"length2"	"SUBJECT"	"ITEM"	"RT"	"GROUP"	"AUDIO"	"VISUAL"	"PREDICT"	"ACC"	"CONDITION"	"RTcut"	"LogRT"
"210725_a180"	15192698	1150.05323431469	859.441284373492	1	""	"103H"	"raft"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	4.0256613991361	2.87560816482141	3.16622011476261	"210725_a180"	"103H"	859.441284373492	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.75628250878784
"210725_a180"	15192698	1227.41264830351	860.872244263124	1	""	"104L"	"rent"	"aM"	"vNM"	"L"	"a"	"aMvNM"	3.44325671021447	2.21584406191096	2.58238446595135	"210725_a180"	"104L"	860.872244263124	"a"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.75794611277146
"210725_a180"	15192698	1067.89617613441	909.089736740562	1	""	"105H"	"rim"	"aNM"	"vM"	"H"	"a"	"aNMvM"	3.34974197518483	2.28184579905042	2.44065223844427	"210725_a180"	"105H"	909.089736740562	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.8124438095916
"210725_a180"	15192698	951.886712614353	734.375832984783	1	""	"107H"	"rope"	"aM"	"vM"	"H"	"a"	"aMvM"	2.94550306014976	1.99361634753541	2.21112722716498	"210725_a180"	"107H"	734.375832984783	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.59902093160903
"210725_a180"	15192698	976.797914220669	930.430087172319	1	""	"108H"	"row"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	3.47736566415765	2.50056774993698	2.54693557698533	"210725_a180"	"108H"	930.430087172319	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.83564693857102
"210725_a180"	15192698	991.980407037266	745.603003191206	1	""	"109L"	"sand"	"aM"	"vNM"	"L"	"a"	"aMvNM"	3.11942034954911	2.12743994251184	2.3738173463579	"210725_a180"	"109L"	745.603003191206	"a"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.61419329124847
"210725_a180"	15192698	1037.05775541899	864.386909672545	1	""	"10L"	"bowl"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	3.32495368503861	2.28789592961962	2.46056677536607	"210725_a180"	"10L"	864.386909672545	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.76202048068713
"210725_a180"	15192698	753.476351391455	594.993335087125	1	""	"110H"	"scab"	"aNM"	"vM"	"H"	"a"	"aNMvM"	2.91014138119318	2.15666502980173	2.31514804610606	"210725_a180"	"110H"	594.993335087125	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.38855020394865
"210725_a180"	15192698	949.648001701329	689.95901360607	1	""	"111H"	"seeds"	"aM"	"vM"	"H"	"a"	"aMvM"	2.8811803960085	1.93153239430717	2.19122138240243	"210725_a180"	"111H"	689.95901360607	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.53663219525611
"210725_a180"	15192698	956.858230416102	784.528851558022	1	""	"112H"	"shed"	"aM"	"vNM"	"H"	"a"	"aMvNM"	2.93349993339193	1.97664170297583	2.14897108183391	"210725_a180"	"112H"	784.528851558022	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.66508334849877
"210725_a180"	15192698	964.983708695434	691.623635016554	1	""	"113L"	"sheep"	"aNM"	"vM"	"L"	"a"	"aNMvM"	2.75169727161338	1.78671356291795	2.06007363659683	"210725_a180"	"113L"	691.623635016554	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.53904192762739
"210725_a180"	15192698	1009.78113747791	821.770840543051	1	""	"114L"	"silk"	"aM"	"vM"	"L"	"a"	"aMvM"	2.9274407803193	1.91765964284139	2.10566993977625	"210725_a180"	"114L"	821.770840543051	"a"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.71146157339469
"210725_a180"	15192698	887.127641201491	694.068613423531	1	""	"115L"	"skirt"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	2.97049188822283	2.08336424702134	2.2764232747993	"210725_a180"	"115L"	694.068613423531	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.54257082222434
"210725_a180"	15192698	782.533938734109	554.685240817549	1	""	"116H"	"sleeves"	"aM"	"vNM"	"H"	"a"	"aMvNM"	3.1018075483737	2.31927360963959	2.54712230755615	"210725_a180"	"116H"	554.685240817549	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.31840081920324
"210725_a180"	15192698	1153.39087683599	879.488473220069	1	""	"117L"	"slice"	"aNM"	"vM"	"L"	"a"	"aNMvM"	3.39176638210238	2.23837550526639	2.51227790888231	"210725_a180"	"117L"	879.488473220069	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.77934045803154
"210725_a180"	15192698	1014.67630573072	859.25005795886	1	""	"118L"	"sling"	"aM"	"vM"	"L"	"a"	"aMvM"	3.35094687279852	2.3362705670678	2.49169681483966	"210725_a180"	"118L"	859.25005795886	"a"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.75605998318279
"210725_a180"	15192698	920.639360892076	663.727734548027	1	""	"119L"	"splash"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	3.02795514425382	2.10731578336174	2.36422740970579	"210725_a180"	"119L"	663.727734548027	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.49787202705645
"210725_a180"	15192698	929.185736629189	533.883198369979	1	""	"120H"	"sponge"	"aM"	"vNM"	"H"	"a"	"aMvNM"	3.12966956680478	2.20048383017559	2.5957863684348	"210725_a180"	"120H"	533.883198369979	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.28017708539114
"210725_a180"	15192698	923.05417059213	764.4048650365	1	""	"122L"	"spoon"	"aM"	"vM"	"L"	"a"	"aMvM"	3.14721147914252	2.22415730855039	2.38280661410602	"210725_a180"	"122L"	764.4048650365	"a"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.63909757686248
"210725_a180"	15192698	941.821826611691	746.943354389401	1	""	"123L"	"sport"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	3.16560825075831	2.22378642414662	2.41866489636891	"210725_a180"	"123L"	746.943354389401	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.6159893514535
"210725_a180"	15192698	737.918585827988	685.189419161258	1	""	"124H"	"spray"	"aM"	"vNM"	"H"	"a"	"aMvNM"	2.82057034313438	2.08265175730639	2.13538092397312	"210725_a180"	"124H"	685.189419161258	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.52969532435943
"210725_a180"	15192698	885.952575846718	683.412083608178	1	""	"126L"	"strap"	"aNM"	"vM"	"L"	"a"	"aNMvM"	3.03599292678763	2.15004035094091	2.35258084317945	"210725_a180"	"126L"	683.412083608178	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.52709802112888
"210725_a180"	15192698	1719.67291847666	1254.52815837578	0	"she said unknown"	"127L"	"swamps"	"aM"	"vM"	"L"	"a"	"aMvM"	3.72556839366412	2.00589547518746	2.47104023528834	"210725_a180"	"127L"	1254.52815837578	"a"	"aM"	"vM"	"L"	"0"	"aMvM"	"(1e+03,3e+03]"	7.13451481144997
"210725_a180"	15192698	919.054417975029	796.185264749238	1	""	"128L"	"swan"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	2.78756194286605	1.86850752489102	1.99137667811681	"210725_a180"	"128L"	796.185264749238	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.67983190342339
"210725_a180"	15192698	908.227775758574	806.305715946624	1	""	"129H"	"tea"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	3.04236187900852	2.13413410324995	2.2360561630619	"210725_a180"	"129H"	806.305715946624	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.69246297077241
"210725_a180"	15192698	1362.42797390013	1179.69202304544	1	""	"12H"	"bread"	"aM"	"vNM"	"H"	"a"	"aMvNM"	3.74362872559774	2.38120075169761	2.5639367025523	"210725_a180"	"12H"	1179.69202304544	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(1e+03,3e+03]"	7.07300868597484
"210725_a180"	15192698	1122.59095547077	781.122205470666	1	""	"130L"	"tent"	"aM"	"vNM"	"L"	"a"	"aMvNM"	2.8689295073921	1.74633855192133	2.08780730192143	"210725_a180"	"130L"	781.122205470666	"a"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.66073161067289
"210725_a180"	15192698	1065.61870464744	832.031899091783	1	""	"131H"	"thief"	"aNM"	"vM"	"H"	"a"	"aNMvM"	2.93302991363824	1.8674112089908	2.10099801454646	"210725_a180"	"131H"	832.031899091783	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.72387078034079
"210725_a180"	15192698	1129.512672051	808.375138618456	1	""	"132H"	"thorns"	"aM"	"vM"	"H"	"a"	"aMvM"	3.43823814855799	2.30872547650699	2.62986300993953	"210725_a180"	"132H"	808.375138618456	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.69502623124465
"210725_a180"	15192698	1184.4042076596	979.933374326311	1	""	"133H"	"throat"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	3.2970877725973	2.1126835649377	2.31715439827099	"210725_a180"	"133H"	979.933374326311	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.88748458397219
"210725_a180"	15192698	1006.581930552	873.469897752682	0	"ten"	"134L"	"tin"	"aM"	"vNM"	"L"	"a"	"aMvNM"	2.78667977135923	1.78009784080723	1.91320987360655	"210725_a180"	"134L"	873.469897752682	"a"	"aM"	"vNM"	"L"	"0"	"aMvNM"	"(-50,1e+03]"	6.77247366733483
"210725_a180"	15192698	1068.67303846275	946.861133700966	1	""	"136H"	"trail"	"aNM"	"vM"	"H"	"a"	"aNMvM"	2.89325868834283	1.82458564988008	1.94639755464186	"210725_a180"	"136H"	946.861133700966	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.8531524443143
"210725_a180"	15192698	1085.74654367985	865.509085611027	1	""	"137H"	"trap"	"aM"	"vM"	"H"	"a"	"aMvM"	3.10888372969018	2.02313718601033	2.24337464407915	"210725_a180"	"137H"	865.509085611027	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.76331787208979
"210725_a180"	15192698	975.672842257854	735.777286702283	1	""	"138H"	"truck"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	3.73701670760887	2.76134386535102	3.00123942090659	"210725_a180"	"138H"	735.777286702283	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.60092747334709
"210725_a180"	15192698	1187.6173964178	1012.0263330694	1	""	"139L"	"tub"	"aM"	"vNM"	"L"	"a"	"aMvNM"	3.56860238014684	2.38098498372904	2.55657604707744	"210725_a180"	"139L"	1012.0263330694	"a"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(1e+03,3e+03]"	6.91970987032844
"210725_a180"	15192698	910.777302984638	775.412266752668	1	""	"140H"	"van"	"aNM"	"vM"	"H"	"a"	"aNMvM"	3.50741554368115	2.59663824069651	2.73200327692848	"210725_a180"	"140H"	775.412266752668	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.65339484501454
"210725_a180"	15192698	907.432621648294	594.444135985273	1	""	"141H"	"wax"	"aM"	"vM"	"H"	"a"	"aMvM"	3.24254778286598	2.33511516121769	2.64810364688071	"210725_a180"	"141H"	594.444135985273	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.38762674365042
"210725_a180"	15192698	980.081546765693	892.223808670463	1	""	"14L"	"broom"	"aNM"	"vM"	"L"	"a"	"aNMvM"	3.43962087730375	2.45953933053806	2.54739706863329	"210725_a180"	"14L"	892.223808670463	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.79371700768945
"210725_a180"	15192698	940.326161566601	796.019472762051	1	""	"15L"	"bruise"	"aM"	"vM"	"L"	"a"	"aMvM"	3.06460077800618	2.12427461643958	2.26858130524413	"210725_a180"	"15L"	796.019472762051	"a"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.67962364881407
"210725_a180"	15192698	1048.75694307765	806.398244247232	1	""	"16L"	"cake"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	3.48148172018581	2.43272477710816	2.67508347593858	"210725_a180"	"16L"	806.398244247232	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.69257772004196
"210725_a180"	15192698	1070.53804093699	867.303030946511	1	""	"17H"	"calf"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	3.60649331940253	2.53595527846554	2.73919028845602	"210725_a180"	"17H"	867.303030946511	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.76538843237646
"210725_a180"	15192698	975.480578257804	743.313810130104	1	""	"19L"	"chat"	"aM"	"vNM"	"L"	"a"	"aMvNM"	3.30605120280482	2.33057062454702	2.56273739267472	"210725_a180"	"19L"	743.313810130104	"a"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.61111831104218
"210725_a180"	15192698	1076.94756080667	704.532250815585	1	""	"20H"	"chunks"	"aNM"	"vM"	"H"	"a"	"aNMvM"	2.98562749546043	1.90867993465376	2.28109524464485	"210725_a180"	"20H"	704.532250815585	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.55753410859553
"210725_a180"	15192698	964.520568346076	762.161125705346	1	""	"21H"	"clerk"	"aM"	"vM"	"H"	"a"	"aMvM"	3.55459536324165	2.59007479489557	2.7924342375363	"210725_a180"	"21H"	762.161125705346	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.63615798439091
"210725_a180"	15192698	904.61157675874	685.64306042062	1	""	"22H"	"cliff"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	3.09427461602327	2.18966303926453	2.40863155560265	"210725_a180"	"22H"	685.64306042062	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.53035717222586
"210725_a180"	15192698	1028.99671711832	792.669832197692	1	""	"23L"	"clock"	"aM"	"vNM"	"L"	"a"	"aMvNM"	3.33538328500215	2.30638656788383	2.54271345280446	"210725_a180"	"23L"	792.669832197692	"a"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.6754067820957
"210725_a180"	15192698	876.167457954906	835.316925500546	1	""	"24H"	"clue"	"aNM"	"vM"	"H"	"a"	"aNMvM"	3.39138840726314	2.51522094930823	2.55607148176259	"210725_a180"	"24H"	835.316925500546	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.72781120433707
"210725_a180"	15192698	1088.12932329879	799.809147860192	1	""	"25H"	"coach"	"aM"	"vM"	"H"	"a"	"aMvM"	3.19025228147599	2.1021229581772	2.3904431336158	"210725_a180"	"25H"	799.809147860192	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.68437313403197
"210725_a180"	15192698	1108.83616090767	833.90220257435	1	""	"26H"	"coast"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	2.67307864517862	1.56424248427095	1.83917644260427	"210725_a180"	"26H"	833.90220257435	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.72611613238259
"210725_a180"	15192698	977.72266670732	841.76850004066	1	""	"27L"	"coin"	"aM"	"vNM"	"L"	"a"	"aMvNM"	3.33025315395939	2.35253048725207	2.48848465391873	"210725_a180"	"27L"	841.76850004066	"a"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.73550503586995
"210725_a180"	15192698	1206.01069556167	850.20317068603	1	""	"28H"	"cops"	"aNM"	"vM"	"H"	"a"	"aNMvM"	3.31903516477891	2.11302446921724	2.46883199409288	"210725_a180"	"28H"	850.20317068603	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.7454753452591
"210725_a180"	15192698	1043.24096834203	770.180114847382	1	""	"29H"	"crash"	"aM"	"vM"	"H"	"a"	"aMvM"	3.18241534645456	2.13917437811253	2.41223523160718	"210725_a180"	"29H"	770.180114847382	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.64662440288
"210725_a180"	15192698	959.09437396999	849.02370403535	1	""	"2H"	"barn"	"aM"	"vNM"	"H"	"a"	"aMvNM"	2.90560464416987	1.94651027019988	2.05658094013452	"210725_a180"	"2H"	849.02370403535	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.744087105869
"210725_a180"	15192698	829.22856370449	745.32988946207	1	""	"30H"	"crew"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	2.89608503705297	2.06685647334848	2.1507551475909	"210725_a180"	"30H"	745.32988946207	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.61382692501759
"210725_a180"	15192698	1029.03583971601	859.976159264903	1	""	"31L"	"crib"	"aM"	"vNM"	"L"	"a"	"aMvNM"	3.47338961793798	2.44435377822197	2.61341345867308	"210725_a180"	"31L"	859.976159264903	"a"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.7569046670783
"210725_a180"	15192698	963.420312029923	780.222163881793	1	""	"32H"	"crop"	"aNM"	"vM"	"H"	"a"	"aNMvM"	3.0914107340876	2.12799042205768	2.31118857020581	"210725_a180"	"32H"	780.222163881793	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.65957870461804
"210725_a180"	15192698	953.745561116944	848.304172228084	1	""	"33H"	"crown"	"aM"	"vM"	"H"	"a"	"aMvM"	2.75719104154383	1.80344548042689	1.90888686931575	"210725_a180"	"33H"	848.304172228084	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.7432392651419
"210725_a180"	15192698	842.134800644459	642.271092661279	1	""	"35H"	"curb"	"aM"	"vNM"	"H"	"a"	"aMvNM"	3.25613489806483	2.41400009742037	2.61386380540355	"210725_a180"	"35H"	642.271092661279	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.46501047727442
"210725_a180"	15192698	1039.95485232317	841.419595912905	1	""	"36L"	"dart"	"aNM"	"vM"	"L"	"a"	"aNMvM"	2.98437511584864	1.94442026352547	2.14295551993573	"210725_a180"	"36L"	841.419595912905	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.73509046053688
"210725_a180"	15192698	1243.68285223474	1032.73124694553	1	""	"37L"	"deck"	"aM"	"vM"	"L"	"a"	"aMvM"	3.41323628004281	2.16955342780807	2.38050503309728	"210725_a180"	"37L"	1032.73124694553	"a"	"aM"	"vM"	"L"	"1"	"aMvM"	"(1e+03,3e+03]"	6.93996226774409
"210725_a180"	15192698	1155.17692559608	848.264686012739	1	""	"39H"	"dent"	"aM"	"vNM"	"H"	"a"	"aMvNM"	2.89607308304953	1.74089615745345	2.04780839703679	"210725_a180"	"39H"	848.264686012739	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.74319271682156
"210725_a180"	15192698	1095.80279969054	1073.93834933593	1	""	"3L"	"bay"	"aNM"	"vM"	"L"	"a"	"aNMvM"	3.44717539496929	2.35137259527875	2.37323704563336	"210725_a180"	"3L"	1073.93834933593	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(1e+03,3e+03]"	6.97908787056825
"210725_a180"	15192698	1110.82001271252	819.491627295872	1	""	"40L"	"ditch"	"aNM"	"vM"	"L"	"a"	"aNMvM"	2.93604896731439	1.82522895460187	2.11655734001852	"210725_a180"	"40L"	819.491627295872	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.70868418128712
"210725_a180"	15192698	1046.65410063952	969.076929586848	1	""	"42L"	"doll"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	3.0174671598531	1.97081305921358	2.04839023026625	"210725_a180"	"42L"	969.076929586848	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.87634399943799
"210725_a180"	15192698	1099.82477763481	876.741444301505	1	""	"43H"	"dove"	"aM"	"vNM"	"H"	"a"	"aMvNM"	3.13053270435086	2.03070792671605	2.25379126004935	"210725_a180"	"43H"	876.741444301505	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.77621213054839
"210725_a180"	15192698	991.383523004661	847.242936479371	1	""	"46L"	"drug"	"aNM"	"vM"	"L"	"a"	"aNMvM"	2.80315381822217	1.81177029521751	1.9559108817428	"210725_a180"	"46L"	847.242936479371	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.7419874734555
"210725_a180"	15192698	1088.89092635311	946.222313414551	1	""	"47L"	"drum"	"aM"	"vM"	"L"	"a"	"aMvM"	3.09540328068678	2.00651235433367	2.14918096727223	"210725_a180"	"47L"	946.222313414551	"a"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.85247754505232
"210725_a180"	15192698	1148.56834657316	964.201775849481	1	""	"4L"	"beak"	"aM"	"vM"	"L"	"a"	"aMvM"	3.36594342741111	2.21737508083795	2.40174165156163	"210725_a180"	"4L"	964.201775849481	"a"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.87130058375522
"210725_a180"	15192698	992.66010214205	891.64843547536	1	""	"50L"	"flame"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	3.36940281620997	2.37674271406792	2.47775438073461	"210725_a180"	"50L"	891.64843547536	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.79307192425711
"210725_a180"	15192698	1021.86600588416	762.069544243933	1	""	"51H"	"flock"	"aM"	"vNM"	"H"	"a"	"aMvNM"	3.14723094119486	2.1253649353107	2.38516139695093	"210725_a180"	"51H"	762.069544243933	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.6360378169342
"210725_a180"	15192698	709.341054832978	447.667939753618	1	""	"53L"	"frogs"	"aNM"	"vM"	"L"	"a"	"aNMvM"	3.01653432376344	2.30719326893046	2.56886638400982	"210725_a180"	"53L"	447.667939753618	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.10405175167897
"210725_a180"	15192698	1107.090342638	845.082703749084	1	""	"54H"	"fudge"	"aM"	"vM"	"H"	"a"	"aMvM"	3.30356003612496	2.19646969348696	2.45847733237588	"210725_a180"	"54H"	845.082703749084	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.73943449682707
"210725_a180"	15192698	950.426633446027	925.744490588867	1	""	"57L"	"glue"	"aM"	"vM"	"L"	"a"	"aMvM"	3.11069165595612	2.16026502251009	2.18494716536725	"210725_a180"	"57L"	925.744490588867	"a"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.83059826848124
"210725_a180"	15192698	1084.12014975659	932.220855401737	1	""	"58L"	"goal"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	3.04537370920821	1.96125355945162	2.11315285380647	"210725_a180"	"58L"	932.220855401737	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.83756975592797
"210725_a180"	15192698	914.383068353885	810.203299277615	1	""	"59H"	"gown"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	2.82911254889351	1.91472948053962	2.01890924961589	"210725_a180"	"59H"	810.203299277615	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.69728520293706
"210725_a180"	15192698	1063.00437375737	938.121429733809	1	""	"5L"	"beam"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	3.20656008652955	2.14355571277218	2.26843865679574	"210725_a180"	"5L"	938.121429733809	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.84387939663371
"210725_a180"	15192698	969.244724912047	832.383179773187	1	""	"60L"	"grin"	"aM"	"vNM"	"L"	"a"	"aMvNM"	3.22238037681112	2.25313565189907	2.38999719703793	"210725_a180"	"60L"	832.383179773187	"a"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.72429288741141
"210725_a180"	15192698	1121.23286658357	1032.56955389008	1	""	"61H"	"growl"	"aNM"	"vM"	"H"	"a"	"aNMvM"	3.26261797683554	2.14138511025197	2.23004842294546	"210725_a180"	"61H"	1032.56955389008	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(1e+03,3e+03]"	6.93980568710875
"210725_a180"	15192698	813.651729012686	753.747070447896	1	""	"62H"	"hay"	"aM"	"vM"	"H"	"a"	"aMvM"	2.85938669522	2.04573496620731	2.1056396247721	"210725_a180"	"62H"	753.747070447896	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.62505686139755
"210725_a180"	15192698	1110.68165567982	810.160822346545	1	""	"63H"	"hedge"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	3.3306638341115	2.21998217843168	2.52050301176496	"210725_a180"	"63H"	810.160822346545	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.69723277406566
"210725_a180"	15192698	853.127965988931	713.828776138461	1	""	"65H"	"herd"	"aNM"	"vM"	"H"	"a"	"aNMvM"	3.20520768206407	2.35207971607514	2.49137890592561	"210725_a180"	"65H"	713.828776138461	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.57064312425084
"210725_a180"	15192698	1040.21352945696	734.865612790291	1	""	"66H"	"hint"	"aM"	"vM"	"H"	"a"	"aMvM"	3.2972366178208	2.25702308836384	2.56237100503051	"210725_a180"	"66H"	734.865612790291	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.59968764275451
"210725_a180"	15192698	1036.46392319883	726.191136117506	1	""	"67H"	"hips"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	3.21041704896334	2.17395312576451	2.48422591284583	"210725_a180"	"67H"	726.191136117506	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.5878132530637
"210725_a180"	15192698	959.626508728808	810.995913490648	1	""	"68L"	"hive"	"aM"	"vNM"	"L"	"a"	"aMvNM"	3.03014295890816	2.07051645017935	2.21914704541751	"210725_a180"	"68L"	810.995913490648	"a"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.69826301525025
